(FXE , 2006/03/17 , 121.9700 , 122.2500 , 121.6200 , 122.1400 )
(FXE , 2006/03/20 , 121.8900 , 121.9800 , 121.6900 , 121.8700 )
(FXE , 2006/03/21 , 121.4600 , 121.4600 , 120.9700 , 121.0700 )
(FXE , 2006/03/22 , 121.1700 , 121.2900 , 120.9600 , 120.9900 )
(FXE , 2006/03/23 , 120.8700 , 120.8700 , 119.8300 , 119.9800 )
(FXE , 2006/03/24 , 120.0400 , 120.7100 , 119.9600 , 120.5900 )
(FXE , 2006/03/27 , 120.5400 , 120.6000 , 120.3100 , 120.3300 )
(FXE , 2006/03/28 , 121.1400 , 121.1600 , 120.2300 , 120.3300 )
(FXE , 2006/03/29 , 120.2200 , 120.7300 , 120.2200 , 120.6100 )
(FXE , 2006/03/30 , 121.5400 , 121.9200 , 121.4000 , 121.8800 )
(FXE , 2006/03/31 , 121.3500 , 121.6900 , 121.2500 , 121.4600 )
(FXE , 2006/04/03 , 120.5400 , 121.5500 , 120.5000 , 121.4900 )
(FXE , 2006/04/04 , 122.5000 , 122.8300 , 122.5000 , 122.7100 )
(FXE , 2006/04/05 , 122.9600 , 123.2000 , 122.7500 , 123.0000 )
(FXE , 2006/04/06 , 122.3100 , 122.5400 , 122.1300 , 122.4000 )
(FXE , 2006/04/07 , 121.7800 , 121.7800 , 121.0800 , 121.1300 )
(FXE , 2006/04/10 , 121.1600 , 121.3500 , 120.9100 , 121.1500 )
(FXE , 2006/04/11 , 121.3800 , 121.7000 , 121.3800 , 121.6700 )
(FXE , 2006/04/12 , 121.2400 , 121.4600 , 121.1200 , 121.1900 )
(FXE , 2006/04/13 , 121.0100 , 121.3100 , 120.9600 , 121.2900 )
(FXE , 2006/04/17 , 122.5100 , 123.0400 , 122.4500 , 122.7100 )
(FXE , 2006/04/18 , 123.0200 , 123.3600 , 122.8500 , 123.3500 )
(FXE , 2006/04/19 , 123.2000 , 124.1600 , 123.1800 , 124.0900 )
(FXE , 2006/04/20 , 123.4600 , 123.6100 , 123.1200 , 123.4500 )
(FXE , 2006/04/21 , 123.4400 , 123.8000 , 123.3300 , 123.6900 )
(FXE , 2006/04/24 , 123.8200 , 124.3900 , 123.5700 , 124.3300 )
(FXE , 2006/04/25 , 124.5200 , 124.6500 , 123.9000 , 124.5600 )
